,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province
1919,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,23.0,0.0,PAGBILAO,QUEZON
1920,0.0,9.0,1.0,4.0,18.0,1.0,0.0,1.0,0.0,Within,1.0,35.0,0.0,SARIAYA,QUEZON
1921,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,18.0,0.0,SARIAYA,QUEZON
1922,2.0,4.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,Within,0.0,16.0,0.0,TAGKAWAYAN,QUEZON
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TAGKAWAYAN,QUEZON
1924,0.0,30.0,2.0,8.0,28.0,1.0,0.0,1.0,0.0,Within,0.0,72.0,2.0,TAYABAS CITY,QUEZON
1925,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,34.0,0.0,TAYABAS CITY,QUEZON
1926,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,4.0,0.0,TIAONG,QUEZON
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TIAONG,QUEZON
1928,16.0,439.0,49.0,92.0,596.0,21.0,1.0,24.0,9.0,Within,16.0,1267.0,4.0,TOTAL,QUEZON
1929,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,131.0,0.0,TOTAL,QUEZON
1930,6.0,2.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,AGLIPAY,QUIRINO
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,AGLIPAY,QUIRINO
1932,4.0,11.0,5.0,21.0,35.0,2.0,0.0,3.0,0.0,Within,3.0,84.0,0.0,CABARROGUIS,QUIRINO
1933,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,CABARROGUIS,QUIRINO
1934,3.0,4.0,3.0,14.0,12.0,1.0,0.0,2.0,0.0,Within,0.0,39.0,0.0,DIFFUN,QUIRINO
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DIFFUN,QUIRINO
1936,1.0,3.0,3.0,12.0,6.0,1.0,0.0,4.0,0.0,Within,0.0,30.0,0.0,MADDELA,QUIRINO
1937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,MADDELA,QUIRINO
1938,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,NAGTIPUNAN,QUIRINO
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,NAGTIPUNAN,QUIRINO
1940,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,SAGUDAY,QUIRINO
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAGUDAY,QUIRINO
1942,14.0,22.0,15.0,68.0,60.0,5.0,0.0,9.0,0.0,Within,3.0,196.0,0.0,TOTAL,QUIRINO
1943,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,6.0,0.0,TOTAL,QUIRINO
1944,1.0,60.0,7.0,10.0,117.0,0.0,0.0,2.0,0.0,Within,1.0,200.0,2.0,ANGONO,RIZAL
1945,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,12.0,0.0,ANGONO,RIZAL
1946,5.0,104.0,10.0,6.0,100.0,3.0,0.0,8.0,2.0,Within,4.0,242.0,0.0,ANTIPOLO CITY,RIZAL
1947,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,ANTIPOLO CITY,RIZAL
1948,0.0,7.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,BARAS,RIZAL
1949,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,BARAS,RIZAL
1950,0.0,24.0,1.0,2.0,19.0,1.0,0.0,1.0,0.0,Within,1.0,50.0,1.0,BINANGONAN,RIZAL
1951,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,BINANGONAN,RIZAL
1952,1.0,12.0,4.0,4.0,34.0,1.0,0.0,2.0,0.0,Within,0.0,58.0,0.0,CAINTA,RIZAL
1953,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,CAINTA,RIZAL
1954,0.0,34.0,9.0,7.0,39.0,1.0,0.0,4.0,0.0,Within,0.0,94.0,0.0,CARDONA,RIZAL
1955,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,CARDONA,RIZAL
1956,0.0,16.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,MORONG,RIZAL
1957,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,MORONG,RIZAL
1958,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,PILILLA,RIZAL
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PILILLA,RIZAL
1960,0.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,TANAY,RIZAL
1961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,TANAY,RIZAL
1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,TAYTAY,RIZAL
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TAYTAY,RIZAL
1964,8.0,268.0,35.0,35.0,324.0,7.0,0.0,17.0,2.0,Within,6.0,705.0,3.0,TOTAL,RIZAL
1965,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,37.0,0.0,TOTAL,RIZAL
1966,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,ALCANTARA,ROMBLON
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALCANTARA,ROMBLON
1968,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,BANTON,ROMBLON
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BANTON,ROMBLON
1970,1.0,5.0,1.0,6.0,10.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,CAJIDIOCAN,ROMBLON
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CAJIDIOCAN,ROMBLON
1972,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,CONCEPCION,ROMBLON
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CONCEPCION,ROMBLON
1974,0.0,6.0,1.0,13.0,13.0,1.0,0.0,1.0,0.0,Within,0.0,35.0,0.0,LOOC,ROMBLON
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LOOC,ROMBLON
1976,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,MAGDIWANG,ROMBLON
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAGDIWANG,ROMBLON
1978,2.0,8.0,3.0,10.0,27.0,2.0,0.0,3.0,0.0,Within,0.0,55.0,0.0,ODIONGAN,ROMBLON
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ODIONGAN,ROMBLON
1980,2.0,10.0,2.0,23.0,41.0,1.0,0.0,1.0,0.0,Within,0.0,80.0,0.0,ROMBLON,ROMBLON
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ROMBLON,ROMBLON
1982,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,SAN AGUSTIN,ROMBLON
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN AGUSTIN,ROMBLON
1984,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,SAN ANDRES,ROMBLON
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN ANDRES,ROMBLON
1986,2.0,2.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,SAN FERNANDO,ROMBLON
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN FERNANDO,ROMBLON
1988,1.0,3.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,Within,0.0,20.0,0.0,SAN JOSE,ROMBLON
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN JOSE,ROMBLON
1990,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,SANTA FE,ROMBLON
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTA FE,ROMBLON
1992,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,SANTA MARIA,ROMBLON
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTA MARIA,ROMBLON
1994,11.0,41.0,10.0,97.0,118.0,6.0,0.0,6.0,0.0,Within,0.0,289.0,0.0,TOTAL,ROMBLON
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOTAL,ROMBLON
1996,0.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,ALMAGRO,SAMAR
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALMAGRO,SAMAR
1998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,BASEY,SAMAR
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BASEY,SAMAR
2000,5.0,43.0,20.0,18.0,29.0,0.0,0.0,3.0,0.0,Within,0.0,118.0,0.0,CALBAYOG CITY,SAMAR
2001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,CALBAYOG CITY,SAMAR
2002,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,CATBALOGAN CITY,SAMAR
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CATBALOGAN CITY,SAMAR
2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,GANDARA,SAMAR
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GANDARA,SAMAR
2006,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,PAGSANGJAN,SAMAR
2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,PAGSANGJAN,SAMAR
2008,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,TALALORA,SAMAR
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TALALORA,SAMAR
2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,TARANGNAN,SAMAR
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TARANGNAN,SAMAR
2012,5.0,48.0,34.0,28.0,46.0,0.0,0.0,3.0,0.0,Within,0.0,164.0,0.0,TOTAL,SAMAR
2013,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,TOTAL,SAMAR
2014,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,LAZI,SIQUIJOR
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAZI,SIQUIJOR
2016,3.0,6.0,7.0,14.0,47.0,3.0,0.0,1.0,0.0,Within,1.0,82.0,0.0,SIQUIJOR,SIQUIJOR
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIQUIJOR,SIQUIJOR
2018,3.0,8.0,8.0,19.0,50.0,3.0,0.0,1.0,0.0,Within,1.0,93.0,0.0,TOTAL,SIQUIJOR
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOTAL,SIQUIJOR
2020,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,BARCELONA,SORSOGON
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BARCELONA,SORSOGON
2022,2.0,15.0,3.0,19.0,9.0,0.0,0.0,0.0,1.0,Within,0.0,49.0,0.0,BULAN,SORSOGON
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BULAN,SORSOGON
2024,1.0,4.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,BULUSAN,SORSOGON
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BULUSAN,SORSOGON
2026,0.0,1.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,CASTILLA,SORSOGON
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CASTILLA,SORSOGON
2028,1.0,4.0,2.0,7.0,7.0,1.0,0.0,0.0,0.0,Within,0.0,22.0,0.0,DONSOL,SORSOGON
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DONSOL,SORSOGON
2030,5.0,8.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,31.0,0.0,GUBAT,SORSOGON
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GUBAT,SORSOGON
2032,4.0,9.0,1.0,10.0,15.0,1.0,0.0,1.0,0.0,Within,0.0,41.0,0.0,IROSIN,SORSOGON
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,IROSIN,SORSOGON
2034,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,JUBAN,SORSOGON
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JUBAN,SORSOGON
2036,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,3.0,0.0,MAGALLANES,SORSOGON
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAGALLANES,SORSOGON
2038,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,MATNOG,SORSOGON
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MATNOG,SORSOGON
2040,0.0,2.0,1.0,9.0,4.0,1.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,PILAR,SORSOGON
2041,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,PILAR,SORSOGON
2042,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,PRIETO DIAZ,SORSOGON
2043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,PRIETO DIAZ,SORSOGON
2044,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,SANTA MAGDALENA,SORSOGON
2045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SANTA MAGDALENA,SORSOGON
2046,12.0,54.0,20.0,67.0,83.0,6.0,0.0,4.0,0.0,Within,2.0,248.0,0.0,SORSOGON CITY,SORSOGON
2047,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SORSOGON CITY,SORSOGON
2048,25.0,107.0,36.0,167.0,143.0,9.0,0.0,5.0,1.0,Within,2.0,495.0,0.0,TOTAL,SORSOGON
2049,1.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,cross,0.0,11.0,0.0,TOTAL,SORSOGON
2050,0.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,Within,0.0,11.0,0.0,BANGA,SOUTH COTABATO
2051,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,cross,0.0,4.0,0.0,BANGA,SOUTH COTABATO
2052,6.0,173.0,39.0,128.0,519.0,13.0,0.0,22.0,10.0,Within,10.0,931.0,11.0,GENERAL SANTOS CITY,SOUTH COTABATO
2053,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,25.0,0.0,GENERAL SANTOS CITY,SOUTH COTABATO
2054,3.0,99.0,31.0,86.0,185.0,6.0,0.0,41.0,4.0,Within,1.0,457.0,1.0,KORONADAL CITY,SOUTH COTABATO
2055,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,19.0,0.0,KORONADAL CITY,SOUTH COTABATO
2056,0.0,3.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,Within,0.0,14.0,0.0,LAKE SEBU,SOUTH COTABATO
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAKE SEBU,SOUTH COTABATO
2058,2.0,8.0,4.0,18.0,12.0,1.0,0.0,6.0,0.0,Within,0.0,51.0,0.0,NORALA,SOUTH COTABATO
2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,NORALA,SOUTH COTABATO
2060,5.0,38.0,11.0,48.0,64.0,1.0,0.0,8.0,0.0,Within,2.0,177.0,0.0,POLOMOLOK,SOUTH COTABATO
2061,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cross,0.0,5.0,0.0,POLOMOLOK,SOUTH COTABATO
2062,1.0,2.0,1.0,13.0,4.0,0.0,0.0,1.0,0.0,Within,0.0,22.0,0.0,SANTO NINO,SOUTH COTABATO
2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTO NINO,SOUTH COTABATO
2064,8.0,16.0,7.0,39.0,26.0,0.0,0.0,14.0,0.0,Within,0.0,110.0,0.0,SURALLAH,SOUTH COTABATO
2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SURALLAH,SOUTH COTABATO
2066,0.0,4.0,1.0,24.0,7.0,0.0,0.0,1.0,0.0,Within,0.0,37.0,0.0,T'BOLI,SOUTH COTABATO
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,T'BOLI,SOUTH COTABATO
2068,1.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,TAMPAKAN,SOUTH COTABATO
2069,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,TAMPAKAN,SOUTH COTABATO
2070,2.0,6.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,Within,0.0,15.0,0.0,TUPI,SOUTH COTABATO
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUPI,SOUTH COTABATO
2072,28.0,352.0,96.0,376.0,826.0,22.0,0.0,103.0,14.0,Within,13.0,1842.0,12.0,TOTAL,SOUTH COTABATO
2073,0.0,48.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,cross,0.0,55.0,0.0,TOTAL,SOUTH COTABATO
2074,1.0,7.0,3.0,15.0,23.0,0.0,0.0,1.0,0.0,Within,0.0,51.0,1.0,ANAHAWAN,SOUTHERN LEYTE
2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ANAHAWAN,SOUTHERN LEYTE
2076,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,BONTOC,SOUTHERN LEYTE
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BONTOC,SOUTHERN LEYTE
2078,1.0,6.0,2.0,11.0,11.0,0.0,0.0,5.0,0.0,Within,0.0,36.0,0.0,HINUNANGAN,SOUTHERN LEYTE
2079,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,cross,0.0,6.0,0.0,HINUNANGAN,SOUTHERN LEYTE
2080,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,HINUNDAYAN,SOUTHERN LEYTE
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,HINUNDAYAN,SOUTHERN LEYTE
2082,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,LIBAGON,SOUTHERN LEYTE
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LIBAGON,SOUTHERN LEYTE
2084,1.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,LILOAN,SOUTHERN LEYTE
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LILOAN,SOUTHERN LEYTE
2086,1.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,LIMASAWA,SOUTHERN LEYTE
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LIMASAWA,SOUTHERN LEYTE
2088,8.0,36.0,22.0,27.0,102.0,2.0,0.0,22.0,2.0,Within,0.0,221.0,0.0,MAASIN CITY,SOUTHERN LEYTE
2089,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,cross,0.0,2.0,0.0,MAASIN CITY,SOUTHERN LEYTE
2090,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,MACROHON,SOUTHERN LEYTE
2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MACROHON,SOUTHERN LEYTE
2092,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,MALITBOG,SOUTHERN LEYTE
2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALITBOG,SOUTHERN LEYTE
2094,0.0,1.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,Within,0.0,12.0,0.0,PADRE BURGOS,SOUTHERN LEYTE
2095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,PADRE BURGOS,SOUTHERN LEYTE
2096,2.0,2.0,1.0,10.0,8.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,PINTUYAN,SOUTHERN LEYTE
2097,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,PINTUYAN,SOUTHERN LEYTE
2098,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,SAINT BERNARD,SOUTHERN LEYTE
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAINT BERNARD,SOUTHERN LEYTE
2100,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,SAN FRANCISCO,SOUTHERN LEYTE
2101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SAN FRANCISCO,SOUTHERN LEYTE
2102,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,SAN JUAN,SOUTHERN LEYTE
2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN JUAN,SOUTHERN LEYTE
2104,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,SAN RICARDO,SOUTHERN LEYTE
2105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SAN RICARDO,SOUTHERN LEYTE
2106,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,Within,0.0,9.0,0.0,SILAGO,SOUTHERN LEYTE
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SILAGO,SOUTHERN LEYTE
2108,3.0,15.0,13.0,16.0,22.0,2.0,0.0,2.0,0.0,Within,0.0,73.0,0.0,SOGOD,SOUTHERN LEYTE
2109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SOGOD,SOUTHERN LEYTE
2110,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,TOMAS OPPUS,SOUTHERN LEYTE
2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOMAS OPPUS,SOUTHERN LEYTE
2112,19.0,82.0,51.0,158.0,187.0,5.0,0.0,34.0,2.0,Within,0.0,539.0,1.0,TOTAL,SOUTHERN LEYTE
2113,1.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,cross,0.0,14.0,0.0,TOTAL,SOUTHERN LEYTE
2114,1.0,1.0,2.0,19.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,26.0,0.0,BAGUMBAYAN,SULTAN KUDARAT
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAGUMBAYAN,SULTAN KUDARAT
